El-array,xA(m),xB(m),xM(m),xN(m),Rho (Ohm.m),Dev.,M (mV/V),SP (mV) ,VMN (mV),IAB (mA),M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),TM1 (ms),TM2 (ms),Latitude,Longitude
Dipole Dipole,69,70,78,79,83.54,4.51,0,-36.16,3.289,89.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,69,70,79,80,77.86,1.22,0,42.84,2.231,89.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,72,73,118.7,0,0,40.53,188.458,29.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,73,74,78.02,0.24,0,-0.84,78.534,75.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,74,75,76.91,0.27,0,21.73,30.947,75.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,75,76,89.35,0.38,0,-1.31,18.018,76.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,76,77,95.01,1.39,0,-60.96,10.932,75.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,77,78,95.53,2.5,0,38.36,6.883,76.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,78,79,97.26,5.23,0,-36.24,4.672,76.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,79,80,84.57,5.5,0,42.7,2.845,76.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,70,71,80,81,108.65,8.89,0,-33.89,2.653,75.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,73,74,89.32,0.18,0,-0.41,201.605,42.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,74,75,69.25,0.16,0,21.92,71.143,77.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,75,76,79.55,0.08,0,-1.09,32.747,77.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,76,77,84.98,0.47,0,-60.87,17.507,77.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,77,78,86.79,0.11,0,38.61,10.212,77.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,78,79,95.33,0.54,0,-36.02,7.011,77.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,79,80,94.05,0.88,0,42.88,4.617,77.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,80,81,98.59,0.68,0,-33.7,3.385,77.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,71,72,81,82,89.14,7.49,0,-35.58,2.227,77.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,74,75,94.43,0,0,22.18,223.438,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,75,76,75.5,0.07,0,-0.95,81.504,81.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,76,77,79.4,0.47,0,-60.67,34.271,81.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,77,78,81.39,0.38,0,38.75,17.597,81.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,78,79,89.26,2.63,0,-35.88,11.034,81.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,79,80,91.98,0.53,0,42.98,7.098,81.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,80,81,95.16,1.99,0,-33.57,4.911,81.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,81,82,90.1,1.02,0,-35.41,3.249,81.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,72,73,82,83,96.65,3.75,0,-21.29,2.534,81.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,73,74,75,76,116.83,0.03,0,-1,264.63,42.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
