 El-array xA(m) xB(m) xM(m) xN(m) Rho (Ohm.m) Dev. M (mV/V) SP (mV)  VMN (mV) IAB (mA)
 Dipole Dipole 18.00 19.00 24.00 25.00 41.83 1.39 0.00 64.46 8.637 136.231
 Dipole Dipole 18.00 19.00 25.00 26.00 44.12 1.79 0.00 -77.14 5.676 135.782
 Dipole Dipole 18.00 19.00 26.00 27.00 35.81 20.57 0.00 61.39 3.071 135.786
 Dipole Dipole 18.00 19.00 27.00 28.00 11.33 117.30 0.00 -29.72 0.680 135.639
 Dipole Dipole 18.00 19.00 28.00 29.00 12.84 102.71 0.00 16.72 0.560 135.769
 Dipole Dipole 19.00 20.00 23.00 24.00 37.50 0.42 0.00 21.44 27.587 138.668
 Dipole Dipole 19.00 20.00 24.00 25.00 37.21 0.30 0.00 64.48 13.675 138.532
 Dipole Dipole 19.00 20.00 25.00 26.00 36.46 0.07 0.00 -77.05 7.654 138.491
 Dipole Dipole 19.00 20.00 26.00 27.00 34.58 0.11 0.00 61.51 4.538 138.503
 Dipole Dipole 19.00 20.00 27.00 28.00 35.04 1.07 0.00 -29.64 3.065 138.490
 Dipole Dipole 19.00 20.00 28.00 29.00 37.07 2.23 0.00 16.86 2.270 138.493
 Dipole Dipole 19.00 20.00 29.00 30.00 32.00 2.17 0.00 -3.84 1.425 138.510
 Dipole Dipole 20.00 21.00 23.00 24.00 41.00 0.08 0.00 21.41 73.270 134.756
 Dipole Dipole 20.00 21.00 24.00 25.00 34.77 0.41 0.00 64.48 24.850 134.721
 Dipole Dipole 20.00 21.00 25.00 26.00 34.90 0.45 0.00 -76.84 12.474 134.740
 Dipole Dipole 20.00 21.00 26.00 27.00 35.26 0.69 0.00 61.53 7.203 134.752
 Dipole Dipole 20.00 21.00 27.00 28.00 32.57 1.07 0.00 -29.59 4.155 134.675
 Dipole Dipole 20.00 21.00 28.00 29.00 37.88 4.87 0.00 16.95 3.222 134.671
 Dipole Dipole 20.00 21.00 29.00 30.00 34.55 0.98 0.00 -3.75 2.057 134.661
 Dipole Dipole 20.00 21.00 30.00 31.00 41.75 6.19 0.00 11.56 1.808 134.692
 Dipole Dipole 21.00 22.00 23.00 24.00 62.60 0.04 0.00 21.67 254.799 76.719
 Dipole Dipole 21.00 22.00 24.00 25.00 37.79 0.19 0.00 64.38 66.258 132.203
 Dipole Dipole 21.00 22.00 25.00 26.00 31.82 0.21 0.00 -77.01 22.270 131.920
 Dipole Dipole 21.00 22.00 26.00 27.00 29.21 0.15 0.00 61.49 10.225 131.941
 Dipole Dipole 21.00 22.00 27.00 28.00 28.79 0.29 0.00 -29.68 5.756 131.883
 Dipole Dipole 21.00 22.00 28.00 29.00 28.54 0.62 0.00 16.93 3.567 131.928
 Dipole Dipole 21.00 22.00 29.00 30.00 28.96 4.02 0.00 -3.81 2.411 131.842
 Dipole Dipole 21.00 22.00 30.00 31.00 30.53 1.06 0.00 11.43 1.775 131.504
 Dipole Dipole 21.00 22.00 31.00 32.00 30.15 1.33 0.00 60.49 1.275 131.502
 Dipole Dipole 22.00 23.00 24.00 25.00 66.97 0.00 0.00 64.18 190.113 53.509
 Dipole Dipole 22.00 23.00 25.00 26.00 45.69 0.19 0.00 -77.00 79.073 130.488
 Dipole Dipole 22.00 23.00 26.00 27.00 30.96 0.30 0.00 61.37 21.429 130.460
 Dipole Dipole 22.00 23.00 27.00 28.00 27.91 0.58 0.00 -29.78 9.665 130.570
 Dipole Dipole 22.00 23.00 28.00 29.00 28.89 0.30 0.00 16.86 5.719 130.593
 Dipole Dipole 22.00 23.00 29.00 30.00 28.12 0.52 0.00 -3.93 3.479 130.576
 Dipole Dipole 22.00 23.00 30.00 31.00 31.44 0.71 0.00 11.30 2.593 130.603
 Dipole Dipole 22.00 23.00 31.00 32.00 28.22 0.93 0.00 60.43 1.630 130.650
 Dipole Dipole 22.00 23.00 32.00 33.00 35.92 1.30 0.00 -81.45 1.508 130.547
 Dipole Dipole 23.00 24.00 25.00 26.00 82.65 0.00 0.00 -76.91 167.830 38.274
 Dipole Dipole 23.00 24.00 26.00 27.00 39.25 0.09 0.00 61.51 66.411 127.576
 Dipole Dipole 23.00 24.00 27.00 28.00 26.12 0.30 0.00 -29.63 17.686 127.608
 Dipole Dipole 23.00 24.00 28.00 29.00 25.13 3.07 0.00 17.04 8.513 127.693
 Dipole Dipole 23.00 24.00 29.00 30.00 23.17 3.68 0.00 -3.73 4.481 127.599
 Dipole Dipole 23.00 24.00 30.00 31.00 25.46 4.88 0.00 11.51 3.076 127.557
 Dipole Dipole 23.00 24.00 31.00 32.00 22.22 8.12 0.00 60.53 1.788 127.413
 Dipole Dipole 23.00 24.00 32.00 33.00 29.09 0.25 0.00 -81.33 1.633 126.962
 Dipole Dipole 23.00 24.00 33.00 34.00 21.03 8.52 0.00 0.29 0.861 127.271
 Dipole Dipole 24.00 25.00 26.00 27.00 83.77 0.03 0.00 61.93 173.370 39.012
 Dipole Dipole 24.00 25.00 27.00 28.00 36.18 0.17 0.00 -29.49 47.648 99.302
 Dipole Dipole 24.00 25.00 28.00 29.00 23.11 2.37 0.00 17.29 12.223 99.701
 Dipole Dipole 24.00 25.00 29.00 30.00 21.20 0.77 0.00 -3.52 5.592 99.450
 Dipole Dipole 24.00 25.00 30.00 31.00 23.40 1.25 0.00 11.62 3.535 99.675
 Dipole Dipole 24.00 25.00 31.00 32.00 25.78 4.33 0.00 60.82 2.434 99.653
 Dipole Dipole 24.00 25.00 32.00 33.00 35.53 1.64 0.00 -81.17 2.239 99.794
 Dipole Dipole 24.00 25.00 33.00 34.00 30.62 9.13 0.00 0.51 1.353 99.926
