mcline6.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 121.11 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 77.74 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 38.55 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 23.66 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 88.21 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 41.51 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 80.08 
0
0
0
0
